loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
8000.0,0.1131,263.09,MORTGAGE,70000.0,Source Verified,n,15.46,1.0,0.0,8.0,0.0,11474.0,17.0,w,7622.85,7622.85,516.13,516.13,377.15,138.98,0.0,0.0,0.0,263.09,0.0,1.0,Individual,0.0,0.0,322438.0,1.0,3.0,1.0,1.0,2.0,22933.0,82.0,0.0,0.0,10480.0,72.0,19700.0,0.0,0.0,1.0,1.0,40305.0,6022.0,65.0,0.0,0.0,162.0,215.0,26.0,2.0,1.0,26.0,2.0,1.0,2.0,3.0,3.0,4.0,7.0,4.0,9.0,3.0,8.0,0.0,0.0,1.0,1.0,94.1,33.3,0.0,0.0,377200.0,34407.0,17200.0,28067.0,N,N,low_risk
3000.0,0.1502,104.03,MORTGAGE,76000.0,Not Verified,n,24.02,0.0,4.0,17.0,0.0,44568.0,26.0,w,2798.05,2798.05,309.59,309.59,201.95,107.64,0.0,0.0,0.0,104.03,0.0,1.0,Individual,0.0,0.0,345074.0,5.0,2.0,0.0,1.0,22.0,27034.0,49.0,4.0,5.0,19027.0,61.0,71600.0,1.0,0.0,6.0,7.0,20298.0,13960.0,76.0,0.0,0.0,152.0,168.0,2.0,2.0,3.0,3.0,2.0,0.0,6.0,7.0,8.0,8.0,4.0,14.0,19.0,7.0,17.0,0.0,0.0,0.0,5.0,100.0,50.0,0.0,0.0,396857.0,71602.0,58100.0,50329.0,N,N,low_risk
18000.0,0.0756,560.41,RENT,35000.0,Not Verified,n,21.47,0.0,0.0,5.0,0.0,7773.0,12.0,w,16650.5,16650.5,1666.11,1666.11,1349.5,316.61,0.0,0.0,0.0,560.41,0.0,1.0,Individual,0.0,0.0,13951.0,0.0,0.0,0.0,1.0,23.0,6178.0,49.0,0.0,0.0,5343.0,41.0,21300.0,1.0,0.0,1.0,1.0,2790.0,13527.0,36.5,0.0,0.0,149.0,133.0,74.0,23.0,0.0,74.0,11.0,0.0,2.0,2.0,4.0,4.0,6.0,4.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,33800.0,13951.0,21300.0,12500.0,N,N,low_risk
18000.0,0.16140000000000002,439.07,MORTGAGE,105000.0,Verified,n,29.26,0.0,3.0,12.0,0.0,17211.0,27.0,w,17401.11,17401.11,1301.07,1301.07,598.89,702.18,0.0,0.0,0.0,439.07,0.0,1.0,Individual,0.0,2133.0,121523.0,4.0,4.0,3.0,4.0,1.0,104312.0,56.0,2.0,2.0,8211.0,50.0,38200.0,6.0,4.0,5.0,6.0,10127.0,13133.0,55.5,0.0,0.0,151.0,280.0,6.0,1.0,0.0,6.0,0.0,1.0,3.0,4.0,5.0,9.0,13.0,8.0,14.0,4.0,12.0,0.0,0.0,0.0,5.0,100.0,20.0,0.0,0.0,165545.0,121523.0,29500.0,127345.0,N,N,low_risk
8000.0,0.0646,245.05,RENT,35000.0,Not Verified,n,20.58,0.0,0.0,20.0,0.0,2478.0,39.0,w,7798.02,7798.02,242.18,242.18,201.98,40.2,0.0,0.0,0.0,245.05,0.0,1.0,Individual,0.0,0.0,15113.0,0.0,2.0,0.0,1.0,19.0,12635.0,56.0,2.0,4.0,943.0,13.0,92300.0,0.0,2.0,1.0,5.0,795.0,71802.0,2.4,0.0,0.0,79.0,302.0,7.0,7.0,0.0,10.0,7.0,0.0,5.0,7.0,10.0,15.0,6.0,18.0,33.0,7.0,20.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,114696.0,15113.0,73600.0,22396.0,N,N,low_risk
17000.0,0.0646,520.73,OWN,90000.0,Not Verified,n,5.92,0.0,0.0,7.0,0.0,6930.0,14.0,w,16570.79,16570.79,514.63,514.63,429.21,85.42,0.0,0.0,0.0,520.73,0.0,1.0,Individual,0.0,0.0,168191.0,0.0,1.0,1.0,1.0,11.0,6641.0,74.0,1.0,1.0,0.0,18.0,68500.0,1.0,4.0,1.0,2.0,28032.0,59000.0,0.0,0.0,0.0,71.0,278.0,12.0,11.0,4.0,12.0,11.0,0.0,0.0,1.0,4.0,5.0,4.0,5.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,261500.0,13571.0,59000.0,9000.0,N,N,low_risk
25000.0,0.11800000000000001,553.59,MORTGAGE,70000.0,Not Verified,n,20.47,0.0,1.0,8.0,0.0,22644.0,35.0,w,24067.62,24067.62,1603.41,1603.41,932.38,671.03,0.0,0.0,0.0,553.59,0.0,1.0,Individual,0.0,0.0,308077.0,2.0,1.0,1.0,2.0,5.0,15383.0,60.0,1.0,2.0,19001.0,63.0,34800.0,2.0,1.0,5.0,5.0,44011.0,5999.0,76.0,0.0,0.0,116.0,114.0,5.0,5.0,5.0,114.0,5.0,5.0,1.0,3.0,1.0,6.0,18.0,6.0,12.0,3.0,8.0,0.0,0.0,0.0,3.0,85.3,100.0,0.0,0.0,333353.0,38027.0,25000.0,25455.0,N,N,low_risk
10000.0,0.0819,314.25,MORTGAGE,42915.0,Source Verified,n,27.04,0.0,0.0,15.0,1.0,10731.0,28.0,w,9754.0,9754.0,309.7,309.7,246.0,63.7,0.0,0.0,0.0,314.25,0.0,1.0,Individual,0.0,0.0,33245.0,2.0,2.0,1.0,1.0,6.0,22514.0,72.0,2.0,2.0,2862.0,53.0,31800.0,0.0,3.0,1.0,3.0,2216.0,10480.0,46.3,0.0,0.0,247.0,247.0,4.0,4.0,1.0,4.0,8.0,0.0,6.0,7.0,6.0,8.0,7.0,13.0,20.0,7.0,15.0,0.0,0.0,0.0,3.0,100.0,16.7,1.0,0.0,63235.0,33245.0,19500.0,31435.0,N,N,low_risk
16000.0,0.1072,521.71,OWN,28000.0,Not Verified,n,15.26,0.0,0.0,5.0,1.0,5002.0,15.0,w,15239.06,15239.06,1024.36,1024.36,760.94,263.42,0.0,0.0,0.0,521.71,0.0,1.0,Individual,0.0,0.0,11970.0,0.0,1.0,0.0,0.0,40.0,6968.0,44.0,1.0,1.0,2600.0,33.0,20500.0,0.0,1.0,2.0,1.0,2993.0,15498.0,24.4,0.0,0.0,276.0,258.0,7.0,7.0,1.0,7.0,7.0,0.0,2.0,2.0,4.0,8.0,6.0,4.0,8.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,36281.0,11970.0,20500.0,15781.0,N,N,low_risk
9600.0,0.0702,296.51,RENT,75000.0,Not Verified,n,37.42,0.0,1.0,17.0,0.0,15681.0,32.0,w,9359.65,9359.65,292.77,292.77,240.35,52.42,0.0,0.0,0.0,296.51,0.0,1.0,Joint App,0.0,0.0,105589.0,0.0,14.0,1.0,3.0,8.0,89908.0,83.0,0.0,0.0,9963.0,71.0,39000.0,2.0,1.0,3.0,3.0,6211.0,20590.0,42.8,0.0,0.0,227.0,167.0,70.0,8.0,3.0,83.0,1.0,0.0,2.0,3.0,2.0,6.0,19.0,3.0,10.0,3.0,17.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,171493.0,105589.0,36000.0,132493.0,N,N,low_risk
3500.0,0.1072,114.13,OWN,25000.0,Not Verified,n,12.87,0.0,1.0,8.0,0.0,3431.0,17.0,w,3249.18,3249.18,340.31,340.31,250.82,89.49,0.0,0.0,0.0,114.13,0.0,1.0,Individual,0.0,236.0,5175.0,0.0,1.0,0.0,1.0,19.0,1744.0,48.0,1.0,3.0,2497.0,42.0,8700.0,4.0,0.0,1.0,4.0,647.0,1915.0,60.1,0.0,0.0,47.0,238.0,10.0,10.0,0.0,17.0,2.0,0.0,2.0,5.0,3.0,7.0,3.0,6.0,14.0,5.0,8.0,0.0,0.0,0.0,1.0,81.3,66.7,0.0,0.0,12300.0,5175.0,4800.0,3600.0,N,N,low_risk
10000.0,0.1691,248.05,MORTGAGE,55000.0,Not Verified,n,27.86,0.0,0.0,8.0,0.0,11478.0,18.0,f,9784.22,9784.22,486.71,486.71,215.78,270.93,0.0,0.0,0.0,248.05,0.0,1.0,Individual,0.0,0.0,65795.0,0.0,3.0,1.0,1.0,9.0,15925.0,42.0,0.0,0.0,5415.0,52.0,15200.0,1.0,1.0,1.0,1.0,8224.0,1908.0,82.8,0.0,0.0,221.0,151.0,38.0,9.0,2.0,142.0,9.0,0.0,2.0,3.0,2.0,2.0,9.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,182514.0,27403.0,11100.0,37814.0,N,N,low_risk
14000.0,0.0646,428.84,RENT,28500.0,Source Verified,n,24.42,0.0,0.0,9.0,0.0,12596.0,15.0,w,13291.15,13291.15,852.66,852.66,708.85,143.81,0.0,0.0,0.0,428.84,0.0,1.0,Individual,0.0,0.0,23477.0,0.0,1.0,0.0,1.0,18.0,10881.0,81.0,2.0,3.0,4106.0,67.0,21500.0,0.0,0.0,0.0,4.0,2609.0,5988.0,66.2,0.0,0.0,18.0,179.0,7.0,7.0,0.0,7.0,18.0,0.0,6.0,7.0,6.0,8.0,1.0,8.0,12.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,34921.0,23477.0,17700.0,13421.0,N,N,low_risk
10000.0,0.1797,361.38,ANY,48725.0,Not Verified,n,24.11,1.0,0.0,5.0,1.0,2562.0,11.0,w,8849.06,8849.06,1559.18,1559.18,1150.94,408.24,0.0,0.0,0.0,361.38,0.0,1.0,Individual,0.0,0.0,38712.0,0.0,2.0,1.0,2.0,8.0,36150.0,92.0,0.0,0.0,2562.0,89.0,3900.0,7.0,0.0,6.0,2.0,9678.0,138.0,94.9,0.0,0.0,98.0,223.0,35.0,8.0,0.0,35.0,8.0,0.0,1.0,1.0,2.0,5.0,5.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,90.0,100.0,1.0,0.0,43325.0,38712.0,2700.0,39425.0,N,N,low_risk
15000.0,0.16399999999999998,367.97,MORTGAGE,65000.0,Source Verified,n,11.69,0.0,2.0,21.0,1.0,10414.0,27.0,w,14837.03,14837.03,354.3,354.3,162.97,191.33,0.0,0.0,0.0,367.97,0.0,1.0,Individual,0.0,427.0,144389.0,1.0,11.0,0.0,3.0,21.0,41788.0,95.0,1.0,5.0,2811.0,71.0,29700.0,2.0,0.0,2.0,8.0,6876.0,7369.0,37.6,0.0,0.0,136.0,82.0,5.0,5.0,2.0,64.0,3.0,0.0,3.0,7.0,3.0,4.0,12.0,9.0,13.0,7.0,21.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,168925.0,52202.0,11800.0,44225.0,N,N,low_risk
35000.0,0.2089,944.71,RENT,150000.0,Not Verified,n,10.18,0.0,1.0,24.0,0.0,19683.0,52.0,f,0.0,0.0,35568.6711121639,35543.26,35000.0,568.67,0.0,0.0,0.0,35649.91,0.0,1.0,Individual,0.0,0.0,130499.0,2.0,7.0,1.0,1.0,8.0,110816.0,97.0,5.0,11.0,8359.0,66.0,41900.0,0.0,0.0,1.0,12.0,5437.0,15796.0,53.9,0.0,0.0,233.0,214.0,4.0,4.0,6.0,4.0,5.0,7.0,7.0,10.0,9.0,15.0,19.0,17.0,27.0,10.0,24.0,0.0,0.0,0.0,6.0,62.0,22.2,0.0,0.0,129883.0,130499.0,34300.0,87983.0,N,N,low_risk
30000.0,0.0819,942.73,RENT,96488.0,Source Verified,n,16.93,0.0,1.0,17.0,0.0,34981.0,29.0,w,27770.92,27770.92,2814.54,2814.54,2229.08,585.46,0.0,0.0,0.0,942.73,0.0,1.0,Individual,0.0,0.0,140693.0,0.0,11.0,0.0,3.0,17.0,105712.0,112.0,1.0,3.0,10404.0,85.0,70800.0,1.0,5.0,1.0,6.0,8276.0,31965.0,48.3,0.0,0.0,159.0,156.0,10.0,10.0,0.0,10.0,2.0,0.0,4.0,5.0,5.0,6.0,21.0,6.0,8.0,5.0,17.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,165358.0,140693.0,61800.0,94558.0,N,N,low_risk
18000.0,0.1894,466.34,MORTGAGE,47355.0,Not Verified,n,31.07,0.0,0.0,9.0,0.0,22488.0,14.0,w,17817.76,17817.76,447.4,447.4,182.24,265.16,0.0,0.0,0.0,466.34,0.0,1.0,Individual,0.0,0.0,46959.0,0.0,2.0,0.0,1.0,18.0,24471.0,73.0,0.0,2.0,21470.0,66.0,37900.0,1.0,0.0,0.0,3.0,5218.0,13012.0,63.3,0.0,0.0,164.0,288.0,14.0,14.0,0.0,14.0,18.0,1.0,2.0,2.0,5.0,5.0,6.0,7.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,85.7,20.0,0.0,0.0,71633.0,46959.0,35500.0,33733.0,N,N,low_risk
23725.0,0.1298,539.58,RENT,90000.0,Source Verified,n,26.2,0.0,1.0,13.0,1.0,23113.0,15.0,w,23442.05,23442.05,505.36,505.36,282.95,222.41,0.0,0.0,0.0,539.58,0.0,1.0,Joint App,0.0,0.0,56025.0,0.0,3.0,0.0,1.0,21.0,32912.0,50.0,0.0,0.0,7002.0,54.0,36400.0,1.0,0.0,2.0,1.0,4310.0,882.0,94.8,0.0,0.0,158.0,103.0,29.0,21.0,0.0,51.0,5.0,0.0,3.0,7.0,3.0,3.0,5.0,10.0,10.0,7.0,13.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,102928.0,56025.0,16800.0,66528.0,N,N,low_risk
20400.0,0.0756,635.13,MORTGAGE,140000.0,Not Verified,n,9.14,0.0,0.0,10.0,0.0,11517.0,23.0,f,19383.59,19359.83,1261.69,1260.14,1016.41,245.28,0.0,0.0,0.0,635.13,0.0,1.0,Individual,0.0,0.0,262234.0,2.0,1.0,1.0,3.0,2.0,27634.0,90.0,1.0,1.0,8635.0,56.0,38800.0,4.0,3.0,4.0,5.0,26223.0,12811.0,47.1,0.0,0.0,174.0,268.0,4.0,2.0,1.0,36.0,1.0,0.0,2.0,3.0,3.0,7.0,8.0,7.0,14.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,297443.0,39151.0,24200.0,30643.0,N,N,low_risk
20000.0,0.0819,407.35,RENT,84000.0,Not Verified,n,17.81,0.0,0.0,21.0,0.0,18874.0,35.0,w,19456.45,19456.45,791.95,791.95,543.55,248.4,0.0,0.0,0.0,407.35,0.0,1.0,Individual,0.0,0.0,54158.0,1.0,6.0,1.0,2.0,6.0,35284.0,64.0,2.0,3.0,5827.0,52.0,48700.0,2.0,1.0,5.0,5.0,2579.0,27726.0,40.5,0.0,0.0,174.0,170.0,11.0,6.0,2.0,11.0,6.0,2.0,6.0,6.0,11.0,12.0,15.0,15.0,18.0,6.0,21.0,0.0,0.0,0.0,3.0,100.0,18.2,0.0,0.0,104048.0,54158.0,46600.0,55348.0,N,N,low_risk
10000.0,0.0646,306.31,RENT,48000.0,Not Verified,n,32.9,0.0,1.0,14.0,1.0,19183.0,25.0,w,9493.69,9493.69,603.65,603.65,506.31,97.34,0.0,0.0,0.0,306.31,0.0,1.0,Individual,0.0,0.0,34384.0,1.0,2.0,2.0,2.0,10.0,15201.0,67.0,2.0,5.0,3390.0,48.0,48700.0,2.0,3.0,5.0,7.0,2456.0,17969.0,37.6,0.0,0.0,133.0,591.0,1.0,1.0,0.0,1.0,5.0,0.0,8.0,12.0,8.0,13.0,8.0,12.0,17.0,12.0,14.0,0.0,0.0,0.0,4.0,100.0,12.5,1.0,0.0,71442.0,34384.0,28800.0,22742.0,N,N,low_risk
24000.0,0.11800000000000001,531.45,OWN,133900.0,Not Verified,n,12.57,2.0,1.0,20.0,0.0,4491.0,54.0,w,23704.55,23704.55,515.72,515.72,295.45,220.27,0.0,0.0,0.0,531.45,0.0,1.0,Individual,0.0,0.0,304646.0,2.0,11.0,3.0,4.0,6.0,68522.0,109.0,0.0,1.0,732.0,87.0,21311.0,5.0,5.0,18.0,5.0,15232.0,12399.0,6.1,0.0,0.0,267.0,178.0,18.0,6.0,2.0,18.0,1.0,1.0,4.0,5.0,5.0,10.0,37.0,8.0,14.0,5.0,20.0,0.0,0.0,0.0,3.0,86.5,0.0,0.0,0.0,339379.0,73013.0,13200.0,62876.0,N,N,low_risk
18000.0,0.1447,619.32,RENT,49896.0,Not Verified,n,32.08,0.0,0.0,14.0,1.0,24834.0,18.0,w,16778.58,16778.58,1907.15,1907.15,1221.42,685.73,0.0,0.0,0.0,619.32,0.0,1.0,Individual,0.0,0.0,34399.0,2.0,2.0,0.0,1.0,18.0,9565.0,47.0,2.0,3.0,6633.0,55.0,42500.0,0.0,1.0,1.0,4.0,2457.0,4594.0,83.2,0.0,0.0,73.0,271.0,1.0,1.0,0.0,1.0,9.0,0.0,5.0,8.0,5.0,5.0,5.0,12.0,13.0,8.0,14.0,0.0,0.0,0.0,2.0,100.0,80.0,1.0,0.0,62732.0,34399.0,27300.0,20232.0,N,N,low_risk
40000.0,0.1691,992.17,RENT,130000.0,Source Verified,n,14.09,0.0,2.0,13.0,1.0,17569.0,30.0,w,39136.96,39136.96,1946.76,1946.76,863.04,1083.72,0.0,0.0,0.0,992.17,0.0,1.0,Individual,0.0,0.0,49291.0,2.0,1.0,2.0,3.0,5.0,31722.0,91.0,2.0,6.0,11350.0,48.0,66100.0,2.0,0.0,4.0,10.0,3792.0,31133.0,35.8,0.0,0.0,198.0,216.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,4.0,7.0,8.0,13.0,11.0,15.0,4.0,13.0,0.0,0.0,0.0,5.0,96.6,14.3,1.0,0.0,103875.0,49291.0,48500.0,35000.0,N,N,low_risk
10000.0,0.2727,306.97,MORTGAGE,85000.0,Source Verified,n,20.75,0.0,1.0,12.0,0.0,17183.0,18.0,w,9838.75,9838.75,598.79,598.79,161.25,437.54,0.0,0.0,0.0,306.97,0.0,1.0,Individual,0.0,0.0,200674.0,0.0,2.0,1.0,3.0,7.0,19107.0,66.0,0.0,1.0,5642.0,73.0,20400.0,4.0,0.0,2.0,4.0,16723.0,679.0,93.9,0.0,0.0,92.0,63.0,23.0,7.0,2.0,25.0,3.0,1.0,4.0,9.0,4.0,5.0,6.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,1.0,94.4,75.0,0.0,0.0,198024.0,36290.0,11200.0,29124.0,N,N,low_risk
10000.0,0.1502,346.76,MORTGAGE,75000.0,Source Verified,n,19.74,0.0,1.0,7.0,0.0,5594.0,15.0,w,9803.44,9803.44,338.42,338.42,196.56,141.86,0.0,0.0,0.0,346.76,0.0,1.0,Individual,0.0,0.0,321383.0,2.0,3.0,3.0,4.0,1.0,45864.0,91.0,1.0,2.0,2556.0,81.0,13600.0,0.0,3.0,4.0,8.0,45912.0,7386.0,32.9,0.0,0.0,52.0,38.0,8.0,1.0,5.0,8.0,6.0,1.0,2.0,3.0,2.0,3.0,6.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,5.0,93.3,0.0,0.0,0.0,334880.0,51458.0,11000.0,50280.0,N,N,low_risk
12000.0,0.11800000000000001,265.73,RENT,74000.0,Not Verified,n,6.76,0.0,1.0,8.0,0.0,2733.0,15.0,w,11703.09,11703.09,523.59,523.59,296.91,226.68,0.0,0.0,0.0,265.73,0.0,1.0,Individual,0.0,2331.0,11840.0,2.0,2.0,1.0,1.0,4.0,9107.0,81.0,1.0,2.0,773.0,58.0,9100.0,0.0,1.0,2.0,3.0,1480.0,6115.0,30.5,0.0,0.0,118.0,46.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,5.0,5.0,5.0,9.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,20364.0,11840.0,8800.0,11264.0,N,N,low_risk
10000.0,0.1131,328.86,RENT,60000.0,Source Verified,n,27.32,0.0,1.0,10.0,0.0,7856.0,22.0,w,9289.52,9289.52,980.3,980.3,710.48,269.82,0.0,0.0,0.0,328.86,0.0,1.0,Individual,0.0,0.0,61230.0,2.0,5.0,2.0,5.0,3.0,53374.0,82.0,1.0,3.0,4922.0,80.0,11800.0,0.0,7.0,1.0,8.0,6123.0,2303.0,74.7,0.0,0.0,123.0,101.0,1.0,1.0,0.0,13.0,1.0,1.0,2.0,4.0,3.0,3.0,16.0,5.0,6.0,4.0,10.0,0.0,0.0,0.0,3.0,95.5,66.7,0.0,0.0,77008.0,61230.0,9100.0,65208.0,N,N,low_risk
15000.0,0.1072,324.05,MORTGAGE,170000.0,Not Verified,n,11.5,1.0,0.0,30.0,0.0,22808.0,55.0,w,14618.2,14618.2,639.17,639.17,381.8,257.37,0.0,0.0,0.0,324.05,0.0,1.0,Individual,0.0,1261.0,119099.0,2.0,3.0,2.0,3.0,9.0,96266.0,84.0,3.0,10.0,6310.0,20.0,142700.0,1.0,5.0,4.0,14.0,3970.0,49247.0,14.2,0.0,0.0,185.0,152.0,2.0,2.0,3.0,13.0,5.0,0.0,7.0,16.0,13.0,14.0,23.0,26.0,28.0,16.0,30.0,0.0,0.0,0.0,6.0,92.5,0.0,0.0,0.0,227122.0,119099.0,57400.0,83153.0,N,N,low_risk
28000.0,0.2235,778.92,RENT,40000.0,Source Verified,n,16.44,0.0,0.0,9.0,0.0,22537.0,13.0,w,27214.73,27214.73,2249.84,2249.84,785.27,1464.57,0.0,0.0,0.0,778.92,0.0,1.0,Individual,0.0,0.0,93128.0,0.0,2.0,1.0,1.0,7.0,70591.0,102.0,0.0,4.0,9639.0,75.0,34300.0,0.0,0.0,0.0,5.0,10348.0,6355.0,74.7,0.0,0.0,99.0,100.0,13.0,7.0,0.0,13.0,13.0,0.0,5.0,7.0,5.0,8.0,2.0,7.0,11.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,99800.0,93128.0,25100.0,65500.0,N,N,low_risk
6000.0,0.0756,186.81,MORTGAGE,60000.0,Not Verified,n,29.18,0.0,0.0,8.0,0.0,4652.0,9.0,w,5550.15,5550.15,557.91,557.91,449.85,108.06,0.0,0.0,0.0,186.81,0.0,1.0,Individual,0.0,0.0,200070.0,0.0,4.0,0.0,1.0,17.0,41616.0,53.0,0.0,0.0,3966.0,46.0,22400.0,1.0,0.0,1.0,3.0,25009.0,17748.0,20.8,0.0,0.0,89.0,72.0,29.0,9.0,2.0,29.0,11.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,255328.0,46268.0,22400.0,77971.0,N,N,low_risk
3775.0,0.16140000000000002,132.98,RENT,49045.0,Not Verified,n,9.64,0.0,1.0,4.0,0.0,1991.0,6.0,w,3609.48,3609.48,262.58,262.58,165.52,97.06,0.0,0.0,0.0,132.98,0.0,1.0,Individual,0.0,0.0,15336.0,2.0,1.0,1.0,1.0,2.0,13345.0,98.0,1.0,1.0,1684.0,70.0,8300.0,0.0,0.0,3.0,2.0,3834.0,6309.0,24.0,0.0,0.0,34.0,126.0,5.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,0.0,21932.0,15336.0,8300.0,13632.0,N,N,low_risk
25000.0,0.1308,569.86,OWN,57500.0,Not Verified,n,22.88,0.0,0.0,12.0,0.0,11344.0,19.0,w,24702.64,24702.64,633.44,633.44,297.36,336.08,0.0,0.0,0.0,651.61,0.0,1.0,Individual,0.0,0.0,47313.0,1.0,2.0,2.0,2.0,7.0,35969.0,90.0,1.0,3.0,5430.0,57.0,43800.0,1.0,6.0,2.0,5.0,3943.0,15088.0,37.7,0.0,0.0,100.0,212.0,6.0,6.0,0.0,6.0,7.0,0.0,3.0,4.0,4.0,7.0,5.0,10.0,14.0,4.0,12.0,0.0,0.0,0.0,3.0,94.7,0.0,0.0,0.0,83648.0,47313.0,24200.0,39848.0,N,N,low_risk
8000.0,0.0702,247.09,MORTGAGE,90000.0,Not Verified,n,18.07,0.0,0.0,18.0,1.0,9049.0,38.0,f,7598.25,7574.5,487.94,486.42,401.75,86.19,0.0,0.0,0.0,247.09,0.0,1.0,Individual,0.0,0.0,416836.0,1.0,2.0,1.0,3.0,4.0,37567.0,70.0,4.0,5.0,1114.0,38.0,69400.0,1.0,12.0,1.0,10.0,23158.0,45609.0,5.0,0.0,0.0,92.0,114.0,9.0,4.0,7.0,11.0,9.0,0.0,5.0,9.0,8.0,12.0,9.0,14.0,22.0,9.0,18.0,0.0,0.0,0.0,6.0,97.3,0.0,1.0,0.0,516465.0,46616.0,48000.0,54031.0,N,N,low_risk
4000.0,0.1033,129.69,MORTGAGE,67000.0,Not Verified,n,37.26,0.0,0.0,28.0,0.0,42069.0,56.0,f,3904.74,3636.29,127.39,118.63,95.26,32.13,0.0,0.0,0.0,129.69,0.0,1.0,Individual,0.0,0.0,210343.0,0.0,4.0,1.0,4.0,8.0,27154.0,63.0,2.0,5.0,7299.0,58.0,75400.0,5.0,0.0,5.0,10.0,7790.0,18759.0,49.6,0.0,0.0,114.0,244.0,8.0,8.0,2.0,8.0,8.0,0.0,9.0,16.0,11.0,15.0,13.0,22.0,40.0,16.0,28.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,261089.0,69223.0,37200.0,43316.0,N,N,low_risk
20000.0,0.1447,470.26,MORTGAGE,75000.0,Not Verified,n,21.08,0.0,1.0,10.0,0.0,25482.0,21.0,w,19539.05,19539.05,924.44,924.44,460.95,463.49,0.0,0.0,0.0,470.26,0.0,1.0,Individual,0.0,0.0,215996.0,1.0,1.0,1.0,2.0,2.0,29248.0,99.0,1.0,1.0,9033.0,57.0,100800.0,2.0,0.0,2.0,4.0,21600.0,29876.0,34.8,0.0,0.0,155.0,268.0,9.0,2.0,2.0,33.0,3.0,0.0,4.0,6.0,6.0,11.0,5.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,293900.0,54730.0,45800.0,29500.0,N,N,low_risk
